dong_kostat,dong_mois,sigungu_kostat,sigungu_mois,sido_kostat,sido_mois,dong_name_ko,dong_name_en,sigungu_name_ko,sido_name_ko,full_name_ko
12670340,1286034000,12670,12860,12,12,임회면,Imhoe-myeon,진도군,전남광주통합특별시,전남광주통합특별시 진도군 임회면
12670350,1286035000,12670,12860,12,12,지산면,Jisan-myeon,진도군,전남광주통합특별시,전남광주통합특별시 진도군 지산면
12670360,1286036000,12670,12860,12,12,조도면,Jodo-myeon,진도군,전남광주통합특별시,전남광주통합특별시 진도군 조도면
12680110,1287025000,12680,12870,12,12,지도읍,Jido-eup,신안군,전남광주통합특별시,전남광주통합특별시 신안군 지도읍
12680120,1287025300,12680,12870,12,12,압해읍,Apae-eup,신안군,전남광주통합특별시,전남광주통합특별시 신안군 압해읍
12680310,1287031000,12680,12870,12,12,증도면,Jeungdo-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 증도면
12680320,1287032000,12680,12870,12,12,임자면,Imja-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 임자면
12680330,1287033000,12680,12870,12,12,자은면,Jaeun-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 자은면
12680340,1287034000,12680,12870,12,12,비금면,Bigeum-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 비금면
12680350,1287035000,12680,12870,12,12,도초면,Docho-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 도초면
12680360,1287036000,12680,12870,12,12,흑산면,Heuksan-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 흑산면
12680370,1287037000,12680,12870,12,12,하의면,Haui-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 하의면
12680380,1287038000,12680,12870,12,12,신의면,Sinui-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 신의면
12680390,1287039000,12680,12870,12,12,장산면,Jangsan-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 장산면
12680400,1287040000,12680,12870,12,12,안좌면,Anjwa-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 안좌면
12680410,1287041000,12680,12870,12,12,팔금면,Palgeum-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 팔금면
12680420,1287042000,12680,12870,12,12,암태면,Amtae-myeon,신안군,전남광주통합특별시,전남광주통합특별시 신안군 암태면
21010510,2611051000,21010,26110,21,26,중앙동,Jungang-dong,중구,부산광역시,부산광역시 중구 중앙동
21010520,2611052000,21010,26110,21,26,동광동,Donggwang-dong,중구,부산광역시,부산광역시 중구 동광동
21010530,2611053000,21010,26110,21,26,대청동,Daecheong-dong,중구,부산광역시,부산광역시 중구 대청동
21010540,2611054500,21010,26110,21,26,보수동,Bosu-dong,중구,부산광역시,부산광역시 중구 보수동
21010560,2611056000,21010,26110,21,26,부평동,Bupyeong-dong,중구,부산광역시,부산광역시 중구 부평동
21010570,2611057000,21010,26110,21,26,광복동,Gwangbok-dong,중구,부산광역시,부산광역시 중구 광복동
21010580,2611058000,21010,26110,21,26,남포동,Nampo-dong,중구,부산광역시,부산광역시 중구 남포동
21010590,2611059000,21010,26110,21,26,영주1동,Yeongju1-dong,중구,부산광역시,부산광역시 중구 영주1동
21010600,2611060000,21010,26110,21,26,영주2동,Yeongju2-dong,중구,부산광역시,부산광역시 중구 영주2동
21020510,2614051000,21020,26140,21,26,동대신1동,Dongdaesin1-dong,서구,부산광역시,부산광역시 서구 동대신1동
21020520,2614052000,21020,26140,21,26,동대신2동,Dongdaesin2-dong,서구,부산광역시,부산광역시 서구 동대신2동
21020530,2614053000,21020,26140,21,26,동대신3동,Dongdaesin3-dong,서구,부산광역시,부산광역시 서구 동대신3동
21020540,2614054000,21020,26140,21,26,서대신1동,Seodaesin1-dong,서구,부산광역시,부산광역시 서구 서대신1동
21020560,2614056000,21020,26140,21,26,서대신3동,Seodaesin3-dong,서구,부산광역시,부산광역시 서구 서대신3동
21020570,2614057000,21020,26140,21,26,서대신4동,Seodaesin4-dong,서구,부산광역시,부산광역시 서구 서대신4동
21020590,2614059000,21020,26140,21,26,부민동,Bumin-dong,서구,부산광역시,부산광역시 서구 부민동
21020610,2614061500,21020,26140,21,26,아미동,Ami-dong,서구,부산광역시,부산광역시 서구 아미동
21020630,2614063000,21020,26140,21,26,초장동,Chojang-dong,서구,부산광역시,부산광역시 서구 초장동
21020640,2614064000,21020,26140,21,26,충무동,Chungmu-dong,서구,부산광역시,부산광역시 서구 충무동
21020650,2614065000,21020,26140,21,26,남부민1동,Nambumin1-dong,서구,부산광역시,부산광역시 서구 남부민1동
21020680,2614068000,21020,26140,21,26,암남동,Amnam-dong,서구,부산광역시,부산광역시 서구 암남동
21020690,2614066000,21020,26140,21,26,남부민2동,Nambumin2-dong,서구,부산광역시,부산광역시 서구 남부민2동
21030510,2617051000,21030,26170,21,26,초량1동,Choryang1-dong,동구,부산광역시,부산광역시 동구 초량1동
21030520,2617052000,21030,26170,21,26,초량2동,Choryang2-dong,동구,부산광역시,부산광역시 동구 초량2동
21030530,2617053000,21030,26170,21,26,초량3동,Choryang3-dong,동구,부산광역시,부산광역시 동구 초량3동
21030550,2617055000,21030,26170,21,26,초량6동,Choryang6-dong,동구,부산광역시,부산광역시 동구 초량6동
21030560,2617056000,21030,26170,21,26,수정1동,Sujeong1-dong,동구,부산광역시,부산광역시 동구 수정1동
21030570,2617057000,21030,26170,21,26,수정2동,Sujeong2-dong,동구,부산광역시,부산광역시 동구 수정2동
21030590,2617059000,21030,26170,21,26,수정4동,Sujeong4-dong,동구,부산광역시,부산광역시 동구 수정4동
21030600,2617060000,21030,26170,21,26,수정5동,Sujeong5-dong,동구,부산광역시,부산광역시 동구 수정5동
21030660,2617066000,21030,26170,21,26,범일2동,Beomil2-dong,동구,부산광역시,부산광역시 동구 범일2동
21030680,2617068000,21030,26170,21,26,범일5동,Beomil5-dong,동구,부산광역시,부산광역시 동구 범일5동
21030700,2617064500,21030,26170,21,26,좌천동,Jwacheon-dong,동구,부산광역시,부산광역시 동구 좌천동
21030710,2617065000,21030,26170,21,26,범일1동,Beomil1-dong,동구,부산광역시,부산광역시 동구 범일1동
21040530,2620053000,21040,26200,21,26,남항동,Namhang-dong,영도구,부산광역시,부산광역시 영도구 남항동
21040540,2620054000,21040,26200,21,26,영선1동,Yeongseon1-dong,영도구,부산광역시,부산광역시 영도구 영선1동
21040550,2620055000,21040,26200,21,26,영선2동,Yeongseon2-dong,영도구,부산광역시,부산광역시 영도구 영선2동
21040590,2620059000,21040,26200,21,26,봉래1동,Bongnae1-dong,영도구,부산광역시,부산광역시 영도구 봉래1동
21040630,2620063000,21040,26200,21,26,청학1동,Cheonghak1-dong,영도구,부산광역시,부산광역시 영도구 청학1동
21040640,2620064000,21040,26200,21,26,청학2동,Cheonghak2-dong,영도구,부산광역시,부산광역시 영도구 청학2동
21040650,2620065000,21040,26200,21,26,동삼1동,Dongsam1-dong,영도구,부산광역시,부산광역시 영도구 동삼1동
21040660,2620066000,21040,26200,21,26,동삼2동,Dongsam2-dong,영도구,부산광역시,부산광역시 영도구 동삼2동
21040670,2620067000,21040,26200,21,26,동삼3동,Dongsam3-dong,영도구,부산광역시,부산광역시 영도구 동삼3동
21040680,2620058500,21040,26200,21,26,신선동,Sinseon-dong,영도구,부산광역시,부산광역시 영도구 신선동
21040690,2620060500,21040,26200,21,26,봉래2동,Bongnae2-dong,영도구,부산광역시,부산광역시 영도구 봉래2동
21050520,2623052000,21050,26230,21,26,부전2동,Bujeon2-dong,부산진구,부산광역시,부산광역시 부산진구 부전2동
21050540,2623054000,21050,26230,21,26,연지동,Yeonji-dong,부산진구,부산광역시,부산광역시 부산진구 연지동
21050550,2623055000,21050,26230,21,26,초읍동,Choeup-dong,부산진구,부산광역시,부산광역시 부산진구 초읍동
21050560,2623056000,21050,26230,21,26,양정1동,Yangjeong1-dong,부산진구,부산광역시,부산광역시 부산진구 양정1동
21050570,2623057000,21050,26230,21,26,양정2동,Yangjeong2-dong,부산진구,부산광역시,부산광역시 부산진구 양정2동
21050610,2623061000,21050,26230,21,26,전포2동,Jeonpo2-dong,부산진구,부산광역시,부산광역시 부산진구 전포2동
21050640,2623064000,21050,26230,21,26,부암1동,Buam1-dong,부산진구,부산광역시,부산광역시 부산진구 부암1동
21050660,2623066000,21050,26230,21,26,부암3동,Buam3-dong,부산진구,부산광역시,부산광역시 부산진구 부암3동
21050680,2623068000,21050,26230,21,26,당감2동,Danggam2-dong,부산진구,부산광역시,부산광역시 부산진구 당감2동
21050700,2623070000,21050,26230,21,26,당감4동,Danggam4-dong,부산진구,부산광역시,부산광역시 부산진구 당감4동
21050720,2623072000,21050,26230,21,26,가야2동,Gaya2-dong,부산진구,부산광역시,부산광역시 부산진구 가야2동
21050740,2623074000,21050,26230,21,26,개금1동,Gaegeum1-dong,부산진구,부산광역시,부산광역시 부산진구 개금1동
21050750,2623075000,21050,26230,21,26,개금2동,Gaegeum2-dong,부산진구,부산광역시,부산광역시 부산진구 개금2동
21050760,2623076000,21050,26230,21,26,개금3동,Gaegeum3-dong,부산진구,부산광역시,부산광역시 부산진구 개금3동
21050770,2623077000,21050,26230,21,26,범천1동,Beomcheon1-dong,부산진구,부산광역시,부산광역시 부산진구 범천1동
21050800,2623067000,21050,26230,21,26,당감1동,Danggam1-dong,부산진구,부산광역시,부산광역시 부산진구 당감1동
21050810,2623071000,21050,26230,21,26,가야제1동,Gayaje1-dong,부산진구,부산광역시,부산광역시 부산진구 가야제1동
21050820,2623051000,21050,26230,21,26,부전1동,Bujeon1-dong,부산진구,부산광역시,부산광역시 부산진구 부전1동
21050830,2623060000,21050,26230,21,26,전포1동,Jeonpo1-dong,부산진구,부산광역시,부산광역시 부산진구 전포1동
21050840,2623078000,21050,26230,21,26,범천2동,Beomcheon2-dong,부산진구,부산광역시,부산광역시 부산진구 범천2동
21060510,2626051000,21060,26260,21,26,수민동,Sumin-dong,동래구,부산광역시,부산광역시 동래구 수민동
21060520,2626052000,21060,26260,21,26,복산동,Boksan-dong,동래구,부산광역시,부산광역시 동래구 복산동
21060550,2626055000,21060,26260,21,26,온천1동,Oncheon1-dong,동래구,부산광역시,부산광역시 동래구 온천1동
21060560,2626056000,21060,26260,21,26,온천2동,Oncheon2-dong,동래구,부산광역시,부산광역시 동래구 온천2동
21060570,2626057000,21060,26260,21,26,온천3동,Oncheon3-dong,동래구,부산광역시,부산광역시 동래구 온천3동
21060580,2626058000,21060,26260,21,26,사직1동,Sajik1-dong,동래구,부산광역시,부산광역시 동래구 사직1동
21060590,2626059000,21060,26260,21,26,사직2동,Sajik2-dong,동래구,부산광역시,부산광역시 동래구 사직2동
21060600,2626060000,21060,26260,21,26,사직3동,Sajik3-dong,동래구,부산광역시,부산광역시 동래구 사직3동
21060610,2626074000,21060,26260,21,26,안락1동,Allak1-dong,동래구,부산광역시,부산광역시 동래구 안락1동
21060620,2626075000,21060,26260,21,26,안락2동,Allak2-dong,동래구,부산광역시,부산광역시 동래구 안락2동
21060630,2626076100,21060,26260,21,26,명장1동,Myeongjang1-dong,동래구,부산광역시,부산광역시 동래구 명장1동
21060640,2626076200,21060,26260,21,26,명장2동,Myeongjang2-dong,동래구,부산광역시,부산광역시 동래구 명장2동
21060650,2626054500,21060,26260,21,26,명륜동,Myeongnyun-dong,동래구,부산광역시,부산광역시 동래구 명륜동
21070530,2629053000,21070,26290,21,26,대연3동,Daeyeon3-dong,남구,부산광역시,부산광역시 남구 대연3동
21070540,2629054000,21070,26290,21,26,대연4동,Daeyeon4-dong,남구,부산광역시,부산광역시 남구 대연4동
21070550,2629055000,21070,26290,21,26,대연5동,Daeyeon5-dong,남구,부산광역시,부산광역시 남구 대연5동
21070560,2629056000,21070,26290,21,26,대연6동,Daeyeon6-dong,남구,부산광역시,부산광역시 남구 대연6동
21070570,2629057000,21070,26290,21,26,용호1동,Yongho1-dong,남구,부산광역시,부산광역시 남구 용호1동
21070580,2629058000,21070,26290,21,26,용호2동,Yongho2-dong,남구,부산광역시,부산광역시 남구 용호2동
21070590,2629059000,21070,26290,21,26,용호3동,Yongho3-dong,남구,부산광역시,부산광역시 남구 용호3동
21070600,2629060000,21070,26290,21,26,용호4동,Yongho4-dong,남구,부산광역시,부산광역시 남구 용호4동
21070610,2629061000,21070,26290,21,26,용당동,Yongdang-dong,남구,부산광역시,부산광역시 남구 용당동
21070620,2629062000,21070,26290,21,26,감만1동,Gamman1-dong,남구,부산광역시,부산광역시 남구 감만1동
21070630,2629063000,21070,26290,21,26,감만2동,Gamman2-dong,남구,부산광역시,부산광역시 남구 감만2동
21070660,2629068000,21070,26290,21,26,문현1동,Munhyeon1-dong,남구,부산광역시,부산광역시 남구 문현1동
21070670,2629069000,21070,26290,21,26,문현2동,Munhyeon2-dong,남구,부산광역시,부산광역시 남구 문현2동
21070680,2629070000,21070,26290,21,26,문현3동,Munhyeon3-dong,남구,부산광역시,부산광역시 남구 문현3동
